Comunidad Autonoma;Tasa Paro;Sexo;Periodo;Edad
Total Nacional;14.37;Ambos sexos;2017T4;55 y más años
Total Nacional;14.27;Ambos sexos;2017T3;55 y más años
Total Nacional;14.85;Ambos sexos;2017T2;55 y más años
Total Nacional;15.56;Ambos sexos;2017T1;55 y más años
Total Nacional;16.06;Ambos sexos;2016T4;55 y más años
Total Nacional;15.98;Ambos sexos;2016T3;55 y más años
Total Nacional;16.46;Ambos sexos;2016T2;55 y más años
Total Nacional;17.26;Ambos sexos;2016T1;55 y más años
Total Nacional;17.64;Ambos sexos;2015T4;55 y más años
Total Nacional;17.78;Ambos sexos;2015T3;55 y más años
Total Nacional;17.89;Ambos sexos;2015T2;55 y más años
Total Nacional;18.41;Ambos sexos;2015T1;55 y más años
Total Nacional;19.07;Ambos sexos;2014T4;55 y más años
Total Nacional;18.83;Ambos sexos;2014T3;55 y más años
Total Nacional;19.6;Ambos sexos;2014T2;55 y más años
Total Nacional;19.76;Ambos sexos;2014T1;55 y más años
Total Nacional;19.42;Ambos sexos;2013T4;55 y más años
Total Nacional;19.05;Ambos sexos;2013T3;55 y más años
Total Nacional;19.19;Ambos sexos;2013T2;55 y más años
Total Nacional;19.78;Ambos sexos;2013T1;55 y más años
Total Nacional;18.09;Ambos sexos;2012T4;55 y más años
Total Nacional;17.22;Ambos sexos;2012T3;55 y más años
Total Nacional;17.01;Ambos sexos;2012T2;55 y más años
Total Nacional;16.67;Ambos sexos;2012T1;55 y más años
Total Nacional;15.65;Ambos sexos;2011T4;55 y más años
Total Nacional;14.36;Ambos sexos;2011T3;55 y más años
Total Nacional;13.63;Ambos sexos;2011T2;55 y más años
Total Nacional;13.88;Ambos sexos;2011T1;55 y más años
Total Nacional;13.95;Ambos sexos;2010T4;55 y más años
Total Nacional;13.6;Ambos sexos;2010T3;55 y más años
Total Nacional;13.48;Ambos sexos;2010T2;55 y más años
Total Nacional;13.13;Ambos sexos;2010T1;55 y más años
Total Nacional;12.44;Ambos sexos;2009T4;55 y más años
Total Nacional;11.59;Ambos sexos;2009T3;55 y más años
Total Nacional;11.66;Ambos sexos;2009T2;55 y más años
Total Nacional;10.43;Ambos sexos;2009T1;55 y más años
Total Nacional;8.43;Ambos sexos;2008T4;55 y más años
Total Nacional;6.84;Ambos sexos;2008T3;55 y más años
Total Nacional;6.52;Ambos sexos;2008T2;55 y más años
Total Nacional;6.41;Ambos sexos;2008T1;55 y más años
Total Nacional;5.82;Ambos sexos;2007T4;55 y más años
Total Nacional;5.52;Ambos sexos;2007T3;55 y más años
Total Nacional;5.53;Ambos sexos;2007T2;55 y más años
Total Nacional;5.91;Ambos sexos;2007T1;55 y más años
Total Nacional;5.38;Ambos sexos;2006T4;55 y más años
Total Nacional;5.32;Ambos sexos;2006T3;55 y más años
Total Nacional;5.4;Ambos sexos;2006T2;55 y más años
Total Nacional;5.9;Ambos sexos;2006T1;55 y más años
Total Nacional;5.61;Ambos sexos;2005T4;55 y más años
Total Nacional;5.28;Ambos sexos;2005T3;55 y más años
Total Nacional;6.68;Ambos sexos;2005T2;55 y más años
Total Nacional;6.64;Ambos sexos;2005T1;55 y más años
Total Nacional;6.79;Ambos sexos;2004T4;55 y más años
Total Nacional;6.99;Ambos sexos;2004T3;55 y más años
Total Nacional;7.14;Ambos sexos;2004T2;55 y más años
Total Nacional;6.74;Ambos sexos;2004T1;55 y más años
Total Nacional;6.61;Ambos sexos;2003T4;55 y más años
Total Nacional;7.29;Ambos sexos;2003T3;55 y más años
Total Nacional;6.54;Ambos sexos;2003T2;55 y más años
Total Nacional;6.75;Ambos sexos;2003T1;55 y más años
Total Nacional;7.01;Ambos sexos;2002T4;55 y más años
Total Nacional;7.11;Ambos sexos;2002T3;55 y más años
Total Nacional;6.76;Ambos sexos;2002T2;55 y más años
Total Nacional;7.0;Ambos sexos;2002T1;55 y más años
Andalucía;21.83;Ambos sexos;2019T3;Total
Andalucía;21.04;Ambos sexos;2019T2;Total
Andalucía;21.08;Ambos sexos;2019T1;Total
Andalucía;21.26;Ambos sexos;2018T4;Total
Andalucía;22.85;Ambos sexos;2018T3;Total
Andalucía;23.09;Ambos sexos;2018T2;Total
Andalucía;24.74;Ambos sexos;2018T1;Total
Andalucía;24.43;Ambos sexos;2017T4;Total
Andalucía;25.41;Ambos sexos;2017T3;Total
Andalucía;25.24;Ambos sexos;2017T2;Total
Andalucía;26.94;Ambos sexos;2017T1;Total
Andalucía;28.25;Ambos sexos;2016T4;Total
Andalucía;28.52;Ambos sexos;2016T3;Total
Andalucía;29.07;Ambos sexos;2016T2;Total
Andalucía;29.7;Ambos sexos;2016T1;Total
Andalucía;29.83;Ambos sexos;2015T4;Total
Andalucía;31.73;Ambos sexos;2015T3;Total
Andalucía;30.98;Ambos sexos;2015T2;Total
Andalucía;33.62;Ambos sexos;2015T1;Total
Andalucía;34.23;Ambos sexos;2014T4;Total
Andalucía;35.21;Ambos sexos;2014T3;Total
Andalucía;34.74;Ambos sexos;2014T2;Total
Andalucía;34.94;Ambos sexos;2014T1;Total
Andalucía;36.26;Ambos sexos;2013T4;Total
Andalucía;36.19;Ambos sexos;2013T3;Total
Andalucía;35.67;Ambos sexos;2013T2;Total
Andalucía;36.77;Ambos sexos;2013T1;Total
Andalucía;35.71;Ambos sexos;2012T4;Total
Andalucía;35.21;Ambos sexos;2012T3;Total
Andalucía;33.59;Ambos sexos;2012T2;Total
Andalucía;32.9;Ambos sexos;2012T1;Total
Andalucía;31.01;Ambos sexos;2011T4;Total
Andalucía;30.69;Ambos sexos;2011T3;Total
Andalucía;29.45;Ambos sexos;2011T2;Total
Andalucía;29.37;Ambos sexos;2011T1;Total
Andalucía;28.04;Ambos sexos;2010T4;Total
Andalucía;28.38;Ambos sexos;2010T3;Total
Andalucía;27.62;Ambos sexos;2010T2;Total
Andalucía;27.05;Ambos sexos;2010T1;Total
Andalucía;26.27;Ambos sexos;2009T4;Total
Andalucía;25.51;Ambos sexos;2009T3;Total
Andalucía;25.26;Ambos sexos;2009T2;Total
Andalucía;23.94;Ambos sexos;2009T1;Total
Andalucía;21.66;Ambos sexos;2008T4;Total
Andalucía;18.21;Ambos sexos;2008T3;Total
Andalucía;16.16;Ambos sexos;2008T2;Total
Andalucía;14.78;Ambos sexos;2008T1;Total
Andalucía;13.96;Ambos sexos;2007T4;Total
Andalucía;12.57;Ambos sexos;2007T3;Total
Andalucía;11.95;Ambos sexos;2007T2;Total
Andalucía;12.52;Ambos sexos;2007T1;Total
Andalucía;12.22;Ambos sexos;2006T4;Total
Andalucía;12.43;Ambos sexos;2006T3;Total
Andalucía;12.53;Ambos sexos;2006T2;Total
Andalucía;13.31;Ambos sexos;2006T1;Total
Andalucía;13.8;Ambos sexos;2005T4;Total
Andalucía;13.5;Ambos sexos;2005T3;Total
Andalucía;13.71;Ambos sexos;2005T2;Total
Andalucía;14.29;Ambos sexos;2005T1;Total
Andalucía;15.99;Ambos sexos;2004T4;Total
Andalucía;17.47;Ambos sexos;2004T3;Total
Andalucía;17.36;Ambos sexos;2004T2;Total
Andalucía;17.15;Ambos sexos;2004T1;Total
Andalucía;18.35;Ambos sexos;2003T4;Total
Andalucía;18.5;Ambos sexos;2003T3;Total
Andalucía;17.95;Ambos sexos;2003T2;Total
Andalucía;19.0;Ambos sexos;2003T1;Total
Andalucía;20.15;Ambos sexos;2002T4;Total
Andalucía;20.26;Ambos sexos;2002T3;Total
Andalucía;18.62;Ambos sexos;2002T2;Total
Andalucía;18.95;Ambos sexos;2002T1;Total
Andalucía;43.7;Ambos sexos;2019T3;Menores de 25 años
Andalucía;40.94;Ambos sexos;2019T2;Menores de 25 años
Andalucía;40.93;Ambos sexos;2019T1;Menores de 25 años
Andalucía;45.09;Ambos sexos;2018T4;Menores de 25 años
Andalucía;46.0;Ambos sexos;2018T3;Menores de 25 años
Andalucía;47.29;Ambos sexos;2018T2;Menores de 25 años
Andalucía;48.7;Ambos sexos;2018T1;Menores de 25 años
Andalucía;47.88;Ambos sexos;2017T4;Menores de 25 años
Andalucía;45.97;Ambos sexos;2017T3;Menores de 25 años
Andalucía;48.69;Ambos sexos;2017T2;Menores de 25 años
Andalucía;54.06;Ambos sexos;2017T1;Menores de 25 años
Andalucía;57.79;Ambos sexos;2016T4;Menores de 25 años
Andalucía;55.18;Ambos sexos;2016T3;Menores de 25 años
Andalucía;58.62;Ambos sexos;2016T2;Menores de 25 años
Andalucía;60.14;Ambos sexos;2016T1;Menores de 25 años
Andalucía;55.44;Ambos sexos;2015T4;Menores de 25 años
Andalucía;57.15;Ambos sexos;2015T3;Menores de 25 años
Andalucía;57.61;Ambos sexos;2015T2;Menores de 25 años
Andalucía;57.06;Ambos sexos;2015T1;Menores de 25 años
Andalucía;58.97;Ambos sexos;2014T4;Menores de 25 años
Andalucía;62.04;Ambos sexos;2014T3;Menores de 25 años
Andalucía;62.29;Ambos sexos;2014T2;Menores de 25 años
Andalucía;62.6;Ambos sexos;2014T1;Menores de 25 años
Andalucía;64.07;Ambos sexos;2013T4;Menores de 25 años
Andalucía;67.27;Ambos sexos;2013T3;Menores de 25 años
Andalucía;66.25;Ambos sexos;2013T2;Menores de 25 años
Andalucía;66.26;Ambos sexos;2013T1;Menores de 25 años
Andalucía;65.07;Ambos sexos;2012T4;Menores de 25 años
Andalucía;62.54;Ambos sexos;2012T3;Menores de 25 años
Andalucía;62.86;Ambos sexos;2012T2;Menores de 25 años
Andalucía;57.25;Ambos sexos;2012T1;Menores de 25 años
Andalucía;54.7;Ambos sexos;2011T4;Menores de 25 años
Andalucía;53.31;Ambos sexos;2011T3;Menores de 25 años
Andalucía;55.53;Ambos sexos;2011T2;Menores de 25 años
Andalucía;52.84;Ambos sexos;2011T1;Menores de 25 años
Andalucía;49.63;Ambos sexos;2010T4;Menores de 25 años
Andalucía;49.8;Ambos sexos;2010T3;Menores de 25 años
Andalucía;51.43;Ambos sexos;2010T2;Menores de 25 años
Andalucía;48.75;Ambos sexos;2010T1;Menores de 25 años
Andalucía;45.66;Ambos sexos;2009T4;Menores de 25 años
Andalucía;45.61;Ambos sexos;2009T3;Menores de 25 años
Andalucía;45.82;Ambos sexos;2009T2;Menores de 25 años
Andalucía;43.12;Ambos sexos;2009T1;Menores de 25 años
Andalucía;38.19;Ambos sexos;2008T4;Menores de 25 años
Andalucía;30.92;Ambos sexos;2008T3;Menores de 25 años
Andalucía;28.72;Ambos sexos;2008T2;Menores de 25 años
Andalucía;26.77;Ambos sexos;2008T1;Menores de 25 años
Andalucía;24.27;Ambos sexos;2007T4;Menores de 25 años
Andalucía;23.64;Ambos sexos;2007T3;Menores de 25 años
Andalucía;22.59;Ambos sexos;2007T2;Menores de 25 años
Andalucía;22.28;Ambos sexos;2007T1;Menores de 25 años
Andalucía;20.86;Ambos sexos;2006T4;Menores de 25 años
Andalucía;21.77;Ambos sexos;2006T3;Menores de 25 años
Andalucía;21.75;Ambos sexos;2006T2;Menores de 25 años
Andalucía;22.3;Ambos sexos;2006T1;Menores de 25 años
Andalucía;24.23;Ambos sexos;2005T4;Menores de 25 años
Andalucía;23.47;Ambos sexos;2005T3;Menores de 25 años
Andalucía;25.92;Ambos sexos;2005T2;Menores de 25 años
Andalucía;24.82;Ambos sexos;2005T1;Menores de 25 años
Andalucía;25.68;Ambos sexos;2004T4;Menores de 25 años
Andalucía;28.09;Ambos sexos;2004T3;Menores de 25 años
Andalucía;28.83;Ambos sexos;2004T2;Menores de 25 años
Andalucía;27.72;Ambos sexos;2004T1;Menores de 25 años
Andalucía;30.53;Ambos sexos;2003T4;Menores de 25 años
Andalucía;28.79;Ambos sexos;2003T3;Menores de 25 años
Andalucía;29.48;Ambos sexos;2003T2;Menores de 25 años
Andalucía;30.97;Ambos sexos;2003T1;Menores de 25 años
Andalucía;33.33;Ambos sexos;2002T4;Menores de 25 años
Andalucía;32.38;Ambos sexos;2002T3;Menores de 25 años
Andalucía;29.41;Ambos sexos;2002T2;Menores de 25 años
Andalucía;30.13;Ambos sexos;2002T1;Menores de 25 años
Andalucía;20.03;Ambos sexos;2019T3;25 y más años
Andalucía;19.53;Ambos sexos;2019T2;25 y más años
Andalucía;19.62;Ambos sexos;2019T1;25 y más años
Andalucía;19.43;Ambos sexos;2018T4;25 y más años
Andalucía;20.99;Ambos sexos;2018T3;25 y más años
Andalucía;21.28;Ambos sexos;2018T2;25 y más años
Andalucía;23.08;Ambos sexos;2018T1;25 y más años
Andalucía;22.68;Ambos sexos;2017T4;25 y más años
Andalucía;23.68;Ambos sexos;2017T3;25 y más años
Andalucía;23.44;Ambos sexos;2017T2;25 y más años
Andalucía;24.94;Ambos sexos;2017T1;25 y más años
Andalucía;26.15;Ambos sexos;2016T4;25 y más años
Andalucía;26.43;Ambos sexos;2016T3;25 y más años
Andalucía;26.78;Ambos sexos;2016T2;25 y más años
Andalucía;27.32;Ambos sexos;2016T1;25 y más años
Andalucía;27.82;Ambos sexos;2015T4;25 y más años
Andalucía;29.52;Ambos sexos;2015T3;25 y más años
Andalucía;28.73;Ambos sexos;2015T2;25 y más años
Andalucía;31.63;Ambos sexos;2015T1;25 y más años
Andalucía;32.04;Ambos sexos;2014T4;25 y más años
Andalucía;32.73;Ambos sexos;2014T3;25 y más años
Andalucía;32.34;Ambos sexos;2014T2;25 y más años
Andalucía;32.53;Ambos sexos;2014T1;25 y más años
Andalucía;33.74;Ambos sexos;2013T4;25 y más años
Andalucía;33.22;Ambos sexos;2013T3;25 y más años
Andalucía;32.82;Ambos sexos;2013T2;25 y más años
Andalucía;33.9;Ambos sexos;2013T1;25 y más años
Andalucía;32.86;Ambos sexos;2012T4;25 y más años
Andalucía;32.32;Ambos sexos;2012T3;25 y más años
Andalucía;30.61;Ambos sexos;2012T2;25 y más años
Andalucía;30.48;Ambos sexos;2012T1;25 y más años
Andalucía;28.49;Ambos sexos;2011T4;25 y más años
Andalucía;28.11;Ambos sexos;2011T3;25 y más años
Andalucía;26.59;Ambos sexos;2011T2;25 y más años
Andalucía;26.75;Ambos sexos;2011T1;25 y más años
Andalucía;25.59;Ambos sexos;2010T4;25 y más años
Andalucía;25.82;Ambos sexos;2010T3;25 y más años
Andalucía;24.76;Ambos sexos;2010T2;25 y más años
Andalucía;24.45;Ambos sexos;2010T1;25 y más años
Andalucía;23.97;Ambos sexos;2009T4;25 y más años
Andalucía;22.89;Ambos sexos;2009T3;25 y más años
Andalucía;22.55;Ambos sexos;2009T2;25 y más años
Andalucía;21.46;Ambos sexos;2009T1;25 y más años
Andalucía;19.33;Ambos sexos;2008T4;25 y más años
Andalucía;16.25;Ambos sexos;2008T3;25 y más años
Andalucía;14.33;Ambos sexos;2008T2;25 y más años
Andalucía;12.98;Ambos sexos;2008T1;25 y más años
Andalucía;12.38;Ambos sexos;2007T4;25 y más años
Andalucía;10.75;Ambos sexos;2007T3;25 y más años
Andalucía;10.34;Ambos sexos;2007T2;25 y más años
Andalucía;11.1;Ambos sexos;2007T1;25 y más años
Andalucía;10.85;Ambos sexos;2006T4;25 y más años
Andalucía;10.89;Ambos sexos;2006T3;25 y más años
Andalucía;11.04;Ambos sexos;2006T2;25 y más años
Andalucía;11.86;Ambos sexos;2006T1;25 y más años
Andalucía;12.08;Ambos sexos;2005T4;25 y más años
Andalucía;11.74;Ambos sexos;2005T3;25 y más años
Andalucía;11.66;Ambos sexos;2005T2;25 y más años
Andalucía;12.51;Ambos sexos;2005T1;25 y más años
Andalucía;14.41;Ambos sexos;2004T4;25 y más años
Andalucía;15.6;Ambos sexos;2004T3;25 y más años
Andalucía;15.47;Ambos sexos;2004T2;25 y más años
Andalucía;15.39;Ambos sexos;2004T1;25 y más años
Andalucía;16.29;Ambos sexos;2003T4;25 y más años
Andalucía;16.69;Ambos sexos;2003T3;25 y más años
Andalucía;15.93;Ambos sexos;2003T2;25 y más años
Andalucía;16.94;Ambos sexos;2003T1;25 y más años
Andalucía;17.74;Ambos sexos;2002T4;25 y más años
Andalucía;17.98;Ambos sexos;2002T3;25 y más años
Andalucía;16.63;Ambos sexos;2002T2;25 y más años
Andalucía;16.92;Ambos sexos;2002T1;25 y más años
Andalucía;54.83;Ambos sexos;2019T3;De 16 a 19 años
Andalucía;54.86;Ambos sexos;2019T2;De 16 a 19 años
Andalucía;59.24;Ambos sexos;2019T1;De 16 a 19 años
Andalucía;56.04;Ambos sexos;2018T4;De 16 a 19 años
Andalucía;55.96;Ambos sexos;2018T3;De 16 a 19 años
Andalucía;61.05;Ambos sexos;2018T2;De 16 a 19 años
Andalucía;68.55;Ambos sexos;2018T1;De 16 a 19 años
Andalucía;66.36;Ambos sexos;2017T4;De 16 a 19 años
Andalucía;60.44;Ambos sexos;2017T3;De 16 a 19 años
Andalucía;60.88;Ambos sexos;2017T2;De 16 a 19 años
Andalucía;69.98;Ambos sexos;2017T1;De 16 a 19 años
Andalucía;78.18;Ambos sexos;2016T4;De 16 a 19 años
Andalucía;70.33;Ambos sexos;2016T3;De 16 a 19 años
Andalucía;68.82;Ambos sexos;2016T2;De 16 a 19 años
Andalucía;74.45;Ambos sexos;2016T1;De 16 a 19 años
Andalucía;69.62;Ambos sexos;2015T4;De 16 a 19 años
Andalucía;69.47;Ambos sexos;2015T3;De 16 a 19 años
Andalucía;79.02;Ambos sexos;2015T2;De 16 a 19 años
Andalucía;76.95;Ambos sexos;2015T1;De 16 a 19 años
Andalucía;68.66;Ambos sexos;2014T4;De 16 a 19 años
Andalucía;72.94;Ambos sexos;2014T3;De 16 a 19 años
Andalucía;76.37;Ambos sexos;2014T2;De 16 a 19 años
Andalucía;71.57;Ambos sexos;2014T1;De 16 a 19 años
Andalucía;77.05;Ambos sexos;2013T4;De 16 a 19 años
Andalucía;80.26;Ambos sexos;2013T3;De 16 a 19 años
Andalucía;79.6;Ambos sexos;2013T2;De 16 a 19 años
Andalucía;81.81;Ambos sexos;2013T1;De 16 a 19 años
Andalucía;83.43;Ambos sexos;2012T4;De 16 a 19 años
Andalucía;77.47;Ambos sexos;2012T3;De 16 a 19 años
Andalucía;75.91;Ambos sexos;2012T2;De 16 a 19 años
Andalucía;76.28;Ambos sexos;2012T1;De 16 a 19 años
Andalucía;73.49;Ambos sexos;2011T4;De 16 a 19 años
Andalucía;69.25;Ambos sexos;2011T3;De 16 a 19 años
Andalucía;64.04;Ambos sexos;2011T2;De 16 a 19 años
Andalucía;66.95;Ambos sexos;2011T1;De 16 a 19 años
Andalucía;67.67;Ambos sexos;2010T4;De 16 a 19 años
Andalucía;70.72;Ambos sexos;2010T3;De 16 a 19 años
Andalucía;68.77;Ambos sexos;2010T2;De 16 a 19 años
Andalucía;64.44;Ambos sexos;2010T1;De 16 a 19 años
Andalucía;64.31;Ambos sexos;2009T4;De 16 a 19 años
Andalucía;57.8;Ambos sexos;2009T3;De 16 a 19 años
Andalucía;62.82;Ambos sexos;2009T2;De 16 a 19 años
Andalucía;59.33;Ambos sexos;2009T1;De 16 a 19 años
Andalucía;53.56;Ambos sexos;2008T4;De 16 a 19 años
Andalucía;44.87;Ambos sexos;2008T3;De 16 a 19 años
Andalucía;43.31;Ambos sexos;2008T2;De 16 a 19 años
Andalucía;38.12;Ambos sexos;2008T1;De 16 a 19 años
Andalucía;35.26;Ambos sexos;2007T4;De 16 a 19 años
Andalucía;31.84;Ambos sexos;2007T3;De 16 a 19 años
Andalucía;32.0;Ambos sexos;2007T2;De 16 a 19 años
Andalucía;31.13;Ambos sexos;2007T1;De 16 a 19 años
Andalucía;31.93;Ambos sexos;2006T4;De 16 a 19 años
Andalucía;26.45;Ambos sexos;2006T3;De 16 a 19 años
Andalucía;30.66;Ambos sexos;2006T2;De 16 a 19 años
Andalucía;32.19;Ambos sexos;2006T1;De 16 a 19 años
Andalucía;31.04;Ambos sexos;2005T4;De 16 a 19 años
Andalucía;32.39;Ambos sexos;2005T3;De 16 a 19 años
Andalucía;37.89;Ambos sexos;2005T2;De 16 a 19 años
Andalucía;35.17;Ambos sexos;2005T1;De 16 a 19 años
Andalucía;31.93;Ambos sexos;2004T4;De 16 a 19 años
Andalucía;33.96;Ambos sexos;2004T3;De 16 a 19 años
Andalucía;37.3;Ambos sexos;2004T2;De 16 a 19 años
Andalucía;32.94;Ambos sexos;2004T1;De 16 a 19 años
Andalucía;36.95;Ambos sexos;2003T4;De 16 a 19 años
Andalucía;36.0;Ambos sexos;2003T3;De 16 a 19 años
Andalucía;36.8;Ambos sexos;2003T2;De 16 a 19 años
Andalucía;36.91;Ambos sexos;2003T1;De 16 a 19 años
Andalucía;40.63;Ambos sexos;2002T4;De 16 a 19 años
Andalucía;41.3;Ambos sexos;2002T3;De 16 a 19 años
Andalucía;34.51;Ambos sexos;2002T2;De 16 a 19 años
Andalucía;32.63;Ambos sexos;2002T1;De 16 a 19 años
Andalucía;40.92;Ambos sexos;2019T3;De 20 a 24 años
Andalucía;37.79;Ambos sexos;2019T2;De 20 a 24 años
Andalucía;36.87;Ambos sexos;2019T1;De 20 a 24 años
Andalucía;42.65;Ambos sexos;2018T4;De 20 a 24 años
Andalucía;43.77;Ambos sexos;2018T3;De 20 a 24 años
Andalucía;43.8;Ambos sexos;2018T2;De 20 a 24 años
Andalucía;44.17;Ambos sexos;2018T1;De 20 a 24 años
Andalucía;43.73;Ambos sexos;2017T4;De 20 a 24 años
Andalucía;42.44;Ambos sexos;2017T3;De 20 a 24 años
Andalucía;46.0;Ambos sexos;2017T2;De 20 a 24 años
Andalucía;50.81;Ambos sexos;2017T1;De 20 a 24 años
Andalucía;53.51;Ambos sexos;2016T4;De 20 a 24 años
Andalucía;52.07;Ambos sexos;2016T3;De 20 a 24 años
Andalucía;56.69;Ambos sexos;2016T2;De 20 a 24 años
Andalucía;57.28;Ambos sexos;2016T1;De 20 a 24 años
Andalucía;52.47;Ambos sexos;2015T4;De 20 a 24 años
Andalucía;54.52;Ambos sexos;2015T3;De 20 a 24 años
Andalucía;53.69;Ambos sexos;2015T2;De 20 a 24 años
Andalucía;53.77;Ambos sexos;2015T1;De 20 a 24 años
Andalucía;57.09;Ambos sexos;2014T4;De 20 a 24 años
Andalucía;59.77;Ambos sexos;2014T3;De 20 a 24 años
Andalucía;59.89;Ambos sexos;2014T2;De 20 a 24 años
Andalucía;60.97;Ambos sexos;2014T1;De 20 a 24 años
Andalucía;61.3;Ambos sexos;2013T4;De 20 a 24 años
Andalucía;64.13;Ambos sexos;2013T3;De 20 a 24 años
Andalucía;63.47;Ambos sexos;2013T2;De 20 a 24 años
Andalucía;63.12;Ambos sexos;2013T1;De 20 a 24 años
Andalucía;61.38;Ambos sexos;2012T4;De 20 a 24 años
Andalucía;59.12;Ambos sexos;2012T3;De 20 a 24 años
Andalucía;59.6;Ambos sexos;2012T2;De 20 a 24 años
Andalucía;52.99;Ambos sexos;2012T1;De 20 a 24 años
Andalucía;50.06;Ambos sexos;2011T4;De 20 a 24 años
Andalucía;49.17;Ambos sexos;2011T3;De 20 a 24 años
Andalucía;53.41;Ambos sexos;2011T2;De 20 a 24 años
Andalucía;49.52;Ambos sexos;2011T1;De 20 a 24 años
Andalucía;45.48;Ambos sexos;2010T4;De 20 a 24 años
Andalucía;44.63;Ambos sexos;2010T3;De 20 a 24 años
Andalucía;46.67;Ambos sexos;2010T2;De 20 a 24 años
Andalucía;44.4;Ambos sexos;2010T1;De 20 a 24 años
Andalucía;40.95;Ambos sexos;2009T4;De 20 a 24 años
Andalucía;41.98;Ambos sexos;2009T3;De 20 a 24 años
Andalucía;40.47;Ambos sexos;2009T2;De 20 a 24 años
Andalucía;38.21;Ambos sexos;2009T1;De 20 a 24 años
Andalucía;33.12;Ambos sexos;2008T4;De 20 a 24 años
Andalucía;26.01;Ambos sexos;2008T3;De 20 a 24 años
Andalucía;23.77;Ambos sexos;2008T2;De 20 a 24 años
Andalucía;22.76;Ambos sexos;2008T1;De 20 a 24 años
Andalucía;20.44;Ambos sexos;2007T4;De 20 a 24 años
Andalucía;20.68;Ambos sexos;2007T3;De 20 a 24 años
Andalucía;19.27;Ambos sexos;2007T2;De 20 a 24 años
Andalucía;19.43;Ambos sexos;2007T1;De 20 a 24 años
Andalucía;17.13;Ambos sexos;2006T4;De 20 a 24 años
Andalucía;20.2;Ambos sexos;2006T3;De 20 a 24 años
Andalucía;18.79;Ambos sexos;2006T2;De 20 a 24 años
Andalucía;19.31;Ambos sexos;2006T1;De 20 a 24 años
Andalucía;22.27;Ambos sexos;2005T4;De 20 a 24 años
Andalucía;20.57;Ambos sexos;2005T3;De 20 a 24 años
Andalucía;21.88;Ambos sexos;2005T2;De 20 a 24 años
Andalucía;21.6;Ambos sexos;2005T1;De 20 a 24 años
